Chromosome	Start	Ratio	MedianRatio	CopyNumber
4	190800001	2.84658	2.84658	6
4	190850001	2.38071	2.84658	6
4	190900001	3.55448	2.84658	6
4	190950001	4.77692	2.84658	6
4	191000001	2.19399	2.84658	6
4	191050001	-1	-1	6
4	191100001	-1	-1	6
4	191150001	-1	-1	6
5	1	4.38481	4.38481	9
5	50001	1.39111	1.32733	3
5	100001	1.38426	1.32733	3
5	150001	1.33614	1.32733	3
5	200001	1.50853	1.32733	3
5	250001	1.52801	1.32733	3
5	300001	1.3211	1.32733	3
5	350001	1.25112	1.32733	3
5	400001	1.36673	1.32733	3
5	450001	1.29175	1.32733	3
5	500001	1.20732	1.32733	3
5	550001	1.2993	1.32733	3
5	600001	1.32733	1.32733	3
5	650001	1.22516	1.32733	3
5	700001	1.35271	1.32733	3
5	750001	1.53006	1.32733	3
5	800001	1.39108	1.32733	3
5	850001	1.30853	1.32733	3
5	900001	1.29979	1.32733	3
5	950001	1.26063	1.32733	3
5	1000001	1.24981	1.32733	3
5	1050001	1.35397	1.32733	3
5	1100001	1.46123	1.32733	3
5	1150001	1.39153	1.32733	3
5	1200001	1.31734	1.32733	3
5	1250001	1.43858	1.32733	3
5	1300001	1.40731	1.32733	3
5	1350001	1.35462	1.32733	3
5	1400001	1.41327	1.32733	3
5	1450001	1.39348	1.32733	3
5	1500001	1.34997	1.32733	3
5	1550001	1.28495	1.32733	3
5	1600001	1.26572	1.32733	3
5	1650001	1.30819	1.32733	3
5	1700001	1.2888	1.32733	3
5	1750001	1.27863	1.32733	3
5	1800001	1.23028	1.32733	3
5	1850001	1.16483	1.32733	3
5	1900001	0.866681	0.738696	1
5	1950001	0.724204	0.738696	1
5	2000001	0.772411	0.738696	1
5	2050001	0.726575	0.738696	1
5	2100001	0.800255	0.738696	1
5	2150001	0.820314	0.738696	1
5	2200001	0.824321	0.738696	1
5	2250001	0.82725	0.738696	1
5	2300001	0.764332	0.738696	1
5	2350001	0.710971	0.738696	1
5	2400001	0.77335	0.738696	1
5	2450001	0.814768	0.738696	1
5	2500001	0.746854	0.738696	1
5	2550001	0.733907	0.738696	1
5	2600001	0.779229	0.738696	1
5	2650001	0.75872	0.738696	1
5	2700001	0.755398	0.738696	1
5	2750001	0.759379	0.738696	1
5	2800001	0.748954	0.738696	1
5	2850001	0.746278	0.738696	1
5	2900001	0.704174	0.738696	1
5	2950001	0.706319	0.738696	1
5	3000001	0.759563	0.738696	1
5	3050001	0.684295	0.738696	1
5	3100001	0.657548	0.738696	1
5	3150001	0.750177	0.738696	1
5	3200001	0.814345	0.738696	1
5	3250001	0.820483	0.738696	1
5	3300001	0.765601	0.738696	1
5	3350001	0.705365	0.738696	1
5	3400001	0.717812	0.738696	1
5	3450001	0.76041	0.738696	1
5	3500001	0.753844	0.738696	1
5	3550001	0.676484	0.738696	1
5	3600001	0.591721	0.738696	1
5	3650001	0.676045	0.738696	1
5	3700001	0.766475	0.738696	1
5	3750001	0.748134	0.738696	1
5	3800001	0.748915	0.738696	1
5	3850001	0.769724	0.738696	1
5	3900001	0.73223	0.738696	1
5	3950001	0.661864	0.738696	1
5	4000001	0.640626	0.738696	1
5	4050001	0.674516	0.738696	1
5	4100001	0.683488	0.738696	1
5	4150001	0.705317	0.738696	1
5	4200001	0.762241	0.738696	1
5	4250001	0.806323	0.738696	1
5	4300001	0.792405	0.738696	1
5	4350001	0.722455	0.738696	1
5	4400001	0.726877	0.738696	1
5	4450001	0.714171	0.738696	1
5	4500001	0.643509	0.738696	1
5	4550001	0.682051	0.738696	1
5	4600001	0.727901	0.738696	1
5	4650001	0.734947	0.738696	1
5	4700001	0.757454	0.738696	1
5	4750001	0.738185	0.738696	1
5	4800001	0.738696	0.738696	1
5	4850001	0.776226	0.738696	1
5	4900001	0.752409	0.738696	1
5	4950001	0.710363	0.738696	1
5	5000001	0.733816	0.738696	1
5	5050001	0.723315	0.738696	1
5	5100001	0.697719	0.738696	1
5	5150001	0.702796	0.738696	1
5	5200001	0.667158	0.738696	1
5	5250001	0.703815	0.738696	1
5	5300001	0.771005	0.738696	1
5	5350001	0.756866	0.738696	1
5	5400001	0.771531	0.738696	1
5	5450001	0.742284	0.738696	1
5	5500001	0.694954	0.738696	1
5	5550001	0.786985	0.738696	1
5	5600001	0.829229	0.738696	1
5	5650001	0.794316	0.738696	1
5	5700001	0.707907	0.738696	1
5	5750001	0.65517	0.738696	1
5	5800001	0.720748	0.738696	1
5	5850001	0.698936	0.738696	1
5	5900001	0.693021	0.738696	1
5	5950001	0.728549	0.738696	1
5	6000001	0.802151	0.738696	1
5	6050001	1.09489	1.27346	3
5	6100001	1.30026	1.27346	3
5	6150001	1.28173	1.27346	3
5	6200001	1.32881	1.27346	3
5	6250001	1.37399	1.27346	3
5	6300001	1.38975	1.27346	3
5	6350001	1.4137	1.27346	3
5	6400001	1.44539	1.27346	3
5	6450001	1.38984	1.27346	3
5	6500001	1.32229	1.27346	3
5	6550001	1.30539	1.27346	3
5	6600001	1.32963	1.27346	3
5	6650001	1.2449	1.27346	3
5	6700001	1.25321	1.27346	3
5	6750001	1.34076	1.27346	3
5	6800001	1.27183	1.27346	3
5	6850001	1.22254	1.27346	3
5	6900001	1.27723	1.27346	3
5	6950001	1.26805	1.27346	3
5	7000001	1.15377	1.27346	3
5	7050001	1.24216	1.27346	3
5	7100001	1.30668	1.27346	3
5	7150001	1.20398	1.27346	3
5	7200001	1.16745	1.27346	3
5	7250001	1.15587	1.27346	3
5	7300001	1.15697	1.27346	3
5	7350001	1.16786	1.27346	3
5	7400001	1.18594	1.27346	3
5	7450001	1.24221	1.27346	3
5	7500001	1.30858	1.27346	3
5	7550001	1.36969	1.27346	3
5	7600001	1.32179	1.27346	3
5	7650001	1.26239	1.27346	3
5	7700001	1.28738	1.27346	3
5	7750001	1.32382	1.27346	3
5	7800001	1.24544	1.27346	3
5	7850001	1.22974	1.27346	3
5	7900001	1.30369	1.27346	3
5	7950001	1.28074	1.27346	3
5	8000001	1.27	1.27346	3
5	8050001	1.27965	1.27346	3
5	8100001	1.2877	1.27346	3
5	8150001	1.30098	1.27346	3
5	8200001	1.30282	1.27346	3
5	8250001	1.32012	1.27346	3
5	8300001	1.23177	1.27346	3
5	8350001	1.23457	1.27346	3
5	8400001	1.26126	1.27346	3
5	8450001	1.20683	1.27346	3
5	8500001	1.1594	1.27346	3
5	8550001	1.22829	1.27346	3
5	8600001	1.25846	1.27346	3
5	8650001	1.20717	1.27346	3
5	8700001	1.20021	1.27346	3
5	8750001	1.29062	1.27346	3
5	8800001	1.456	1.27346	3
5	8850001	1.40642	1.27346	3
5	8900001	1.25683	1.27346	3
5	8950001	1.27853	1.27346	3
5	9000001	1.34708	1.27346	3
5	9050001	1.33329	1.27346	3
5	9100001	1.2436	1.27346	3
5	9150001	1.22881	1.27346	3
5	9200001	1.22886	1.27346	3
5	9250001	1.14485	1.27346	3
5	9300001	1.27313	1.27346	3
5	9350001	1.38779	1.27346	3
5	9400001	1.28011	1.27346	3
5	9450001	1.25335	1.27346	3
5	9500001	1.24653	1.27346	3
5	9550001	1.25037	1.27346	3
5	9600001	1.23652	1.27346	3
5	9650001	1.21882	1.27346	3
5	9700001	1.30241	1.27346	3
5	9750001	1.27797	1.27346	3
5	9800001	1.30521	1.27346	3
5	9850001	1.27379	1.27346	3
5	9900001	1.19465	1.27346	3
5	9950001	1.20621	1.27346	3
5	10000001	1.18756	1.27346	3
5	10050001	1.25406	1.27346	3
5	10100001	1.34171	1.27346	3
5	10150001	1.3642	1.27346	3
5	10200001	1.26557	1.27346	3
5	10250001	1.27082	1.27346	3
5	10300001	1.30981	1.27346	3
5	10350001	1.25106	1.27346	3
5	10400001	1.26337	1.27346	3
5	10450001	1.22914	1.27346	3
5	10500001	1.29956	1.27346	3
5	10550001	1.36362	1.27346	3
5	10600001	1.28414	1.27346	3
5	10650001	1.31565	1.27346	3
5	10700001	1.34854	1.27346	3
5	10750001	1.2747	1.27346	3
5	10800001	1.2603	1.27346	3
5	10850001	1.3066	1.27346	3
5	10900001	1.30374	1.27346	3
5	10950001	1.24237	1.27346	3
5	11000001	1.24973	1.27346	3
5	11050001	1.27668	1.27346	3
5	11100001	1.24561	1.27346	3
5	11150001	1.30693	1.27346	3
5	11200001	1.32576	1.27346	3
5	11250001	1.35271	1.27346	3
5	11300001	1.35765	1.27346	3
5	11350001	1.25529	1.27346	3
5	11400001	1.24956	1.27346	3
5	11450001	1.22356	1.27346	3
5	11500001	1.18614	1.27346	3
5	11550001	1.23454	1.27346	3
5	11600001	1.30566	1.27346	3
5	11650001	1.29828	1.27346	3
5	11700001	1.22328	1.27346	3
5	11750001	1.27172	1.27346	3
5	11800001	1.23696	1.27346	3
5	11850001	1.29899	1.27346	3
5	11900001	1.36636	1.27346	3
5	11950001	1.2527	1.27346	3
5	12000001	1.34722	1.27346	3
5	12050001	1.36111	1.27346	3
5	12100001	1.23048	1.27346	3
5	12150001	1.22434	1.27346	3
5	12200001	1.33944	1.27346	3
5	12250001	1.38018	1.27346	3
5	12300001	1.34273	1.27346	3
5	12350001	1.18313	1.27346	3
5	12400001	1.1269	1.27346	3
5	12450001	1.12041	1.27346	3
5	12500001	1.10183	1.27346	3
5	12550001	1.17004	1.27346	3
5	12600001	1.16171	1.27346	3
5	12650001	1.20937	1.27346	3
5	12700001	1.18886	1.27346	3
5	12750001	1.02766	1.27346	3
5	12800001	1.09637	1.27346	3
5	12850001	1.2502	1.27346	3
5	12900001	1.21273	1.27346	3
5	12950001	1.13794	1.27346	3
5	13000001	1.05892	1.27346	3
5	13050001	1.21431	1.27346	3
5	13100001	1.35826	1.27346	3
5	13150001	1.30649	1.27346	3
5	13200001	1.31767	1.27346	3
5	13250001	1.2693	1.27346	3
5	13300001	1.31847	1.27346	3
5	13350001	1.37752	1.27346	3
5	13400001	1.28654	1.27346	3
5	13450001	1.23356	1.27346	3
5	13500001	1.24924	1.27346	3
5	13550001	1.29766	1.27346	3
5	13600001	1.28016	1.27346	3
5	13650001	1.288	1.27346	3
5	13700001	1.32992	1.27346	3
5	13750001	1.3443	1.27346	3
5	13800001	1.38212	1.27346	3
5	13850001	1.38965	1.27346	3
5	13900001	1.27428	1.27346	3
5	13950001	1.25458	1.27346	3
5	14000001	1.35557	1.27346	3
5	14050001	1.39803	1.27346	3
5	14100001	1.3075	1.27346	3
5	14150001	1.27187	1.27346	3
5	14200001	1.31508	1.27346	3
5	14250001	1.38976	1.27346	3
5	14300001	1.45497	1.27346	3
5	14350001	1.30274	1.27346	3
5	14400001	1.20671	1.27346	3
5	14450001	1.27249	1.27346	3
5	14500001	1.3201	1.27346	3
5	14550001	1.33948	1.27346	3
5	14600001	1.34891	1.27346	3
5	14650001	1.3583	1.27346	3
5	14700001	1.40817	1.27346	3
5	14750001	1.35923	1.27346	3
5	14800001	1.39488	1.27346	3
5	14850001	1.41273	1.27346	3
5	14900001	1.3015	1.27346	3
5	14950001	1.29829	1.27346	3
5	15000001	1.28054	1.27346	3
5	15050001	1.28232	1.27346	3
5	15100001	1.22027	1.27346	3
5	15150001	1.24772	1.27346	3
5	15200001	1.31503	1.27346	3
5	15250001	1.21756	1.27346	3
5	15300001	1.25307	1.27346	3
5	15350001	1.25254	1.27346	3
5	15400001	1.23182	1.27346	3
5	15450001	1.29857	1.27346	3
5	15500001	1.44061	1.27346	3
5	15550001	1.31799	1.27346	3
5	15600001	1.23659	1.27346	3
5	15650001	1.26268	1.27346	3
5	15700001	1.10625	1.27346	3
5	15750001	1.23953	1.27346	3
5	15800001	1.35324	1.27346	3
5	15850001	1.26755	1.27346	3
5	15900001	1.20476	1.27346	3
5	15950001	1.17736	1.27346	3
5	16000001	1.17383	1.27346	3
5	16050001	1.11081	1.27346	3
5	16100001	1.07677	1.27346	3
5	16150001	1.17761	1.27346	3
5	16200001	1.24757	1.27346	3
5	16250001	1.19778	1.27346	3
5	16300001	1.20793	1.27346	3
5	16350001	1.28731	1.27346	3
5	16400001	1.34097	1.27346	3
5	16450001	1.40526	1.27346	3
5	16500001	1.3874	1.27346	3
5	16550001	1.38041	1.27346	3
5	16600001	1.27941	1.27346	3
5	16650001	1.28706	1.27346	3
5	16700001	1.30261	1.27346	3
5	16750001	1.26221	1.27346	3
5	16800001	1.30248	1.27346	3
5	16850001	1.32788	1.27346	3
5	16900001	1.33973	1.27346	3
5	16950001	1.1984	1.27346	3
5	17000001	1.25436	1.27346	3
5	17050001	1.29803	1.27346	3
5	17100001	1.19822	1.27346	3
5	17150001	1.24552	1.27346	3
5	17200001	1.33712	1.27346	3
5	17250001	1.25422	1.27346	3
5	17300001	1.17648	1.27346	3
5	17350001	1.18955	1.27346	3
5	17400001	1.21241	1.27346	3
5	17450001	2.40562	2.40562	5
5	17500001	3.38498	2.40562	5
5	17550001	2.09629	2.40562	5
5	17600001	1.26396	1.12882	2
5	17650001	1.21034	1.12882	2
5	17700001	1.1267	1.12882	2
5	17750001	1.15376	1.12882	2
5	17800001	1.18996	1.12882	2
5	17850001	1.20942	1.12882	2
5	17900001	1.2641	1.12882	2
5	17950001	1.15634	1.12882	2
5	18000001	1.08318	1.12882	2
5	18050001	1.11719	1.12882	2
5	18100001	1.10431	1.12882	2
5	18150001	1.12887	1.12882	2
5	18200001	1.08573	1.12882	2
5	18250001	1.09092	1.12882	2
5	18300001	1.15949	1.12882	2
5	18350001	1.13469	1.12882	2
5	18400001	1.12838	1.12882	2
5	18450001	1.20532	1.12882	2
5	18500001	1.16089	1.12882	2
5	18550001	1.19931	1.12882	2
5	18600001	1.24963	1.12882	2
5	18650001	1.13329	1.12882	2
5	18700001	1.04319	1.12882	2
5	18750001	1.02418	1.12882	2
5	18800001	1.05753	1.12882	2
5	18850001	1.07091	1.12882	2
5	18900001	1.07893	1.12882	2
5	18950001	1.10207	1.12882	2
5	19000001	1.17184	1.12882	2
5	19050001	1.18431	1.12882	2
5	19100001	1.10671	1.12882	2
5	19150001	1.03433	1.12882	2
5	19200001	1.04804	1.12882	2
5	19250001	1.11884	1.12882	2
5	19300001	1.14944	1.12882	2
5	19350001	1.16973	1.12882	2
5	19400001	1.24321	1.12882	2
5	19450001	1.28301	1.12882	2
5	19500001	1.24331	1.12882	2
5	19550001	1.19486	1.12882	2
5	19600001	1.12734	1.12882	2
5	19650001	1.05779	1.12882	2
5	19700001	1.01915	1.12882	2
5	19750001	1.05928	1.12882	2
5	19800001	1.10616	1.12882	2
5	19850001	1.1307	1.12882	2
5	19900001	1.11664	1.12882	2
5	19950001	1.16313	1.12882	2
5	20000001	1.17209	1.12882	2
5	20050001	1.17811	1.12882	2
5	20100001	1.20348	1.12882	2
5	20150001	1.06465	1.12882	2
5	20200001	1.0872	1.12882	2
5	20250001	1.09565	1.12882	2
5	20300001	1.07036	1.12882	2
5	20350001	1.12877	1.12882	2
5	20400001	1.11246	1.12882	2
5	20450001	1.14563	1.12882	2
5	20500001	1.15795	1.12882	2
5	20550001	1.16156	1.12882	2
5	20600001	1.1945	1.12882	2
5	20650001	1.20285	1.12882	2
5	20700001	1.10651	1.12882	2
5	20750001	1.05166	1.12882	2
5	20800001	1.12454	1.12882	2
5	20850001	1.08382	1.12882	2
5	20900001	1.03001	1.12882	2
5	20950001	1.05611	1.12882	2
5	21000001	1.11897	1.12882	2
5	21050001	1.20444	1.12882	2
5	21100001	1.20232	1.12882	2
5	21150001	1.15122	1.12882	2
5	21200001	1.11585	1.12882	2
5	21250001	1.14005	1.12882	2
5	21300001	1.18874	1.12882	2
5	21350001	1.10876	1.12882	2
5	21400001	1.66164	1.91343	4
5	21450001	2.32929	1.91343	4
5	21500001	2.16517	1.91343	4
5	21550001	1.66168	1.91343	4
5	21600001	1.24095	1.15791	2
5	21650001	1.22238	1.15791	2
5	21700001	1.25764	1.15791	2
5	21750001	1.24198	1.15791	2
5	21800001	1.14051	1.15791	2
5	21850001	0.992932	1.15791	2
5	21900001	1.04572	1.15791	2
5	21950001	1.15836	1.15791	2
5	22000001	1.06724	1.15791	2
5	22050001	1.01762	1.15791	2
5	22100001	1.01608	1.15791	2
5	22150001	1.1258	1.15791	2
5	22200001	1.2749	1.15791	2
5	22250001	1.22101	1.15791	2
5	22300001	1.18772	1.15791	2
5	22350001	1.13543	1.15791	2
5	22400001	1.09739	1.15791	2
5	22450001	1.14649	1.15791	2
5	22500001	1.18946	1.15791	2
5	22550001	1.15152	1.15791	2
5	22600001	1.12787	1.15791	2
5	22650001	1.15644	1.15791	2
5	22700001	1.10862	1.15791	2
5	22750001	1.05244	1.15791	2
5	22800001	1.06676	1.15791	2
5	22850001	1.11451	1.15791	2
5	22900001	1.06973	1.15791	2
5	22950001	1.07584	1.15791	2
5	23000001	1.18831	1.15791	2
5	23050001	1.20496	1.15791	2
5	23100001	1.21462	1.15791	2
5	23150001	1.249	1.15791	2
5	23200001	1.20127	1.15791	2
5	23250001	1.15171	1.15791	2
5	23300001	1.17791	1.15791	2
5	23350001	1.19889	1.15791	2
5	23400001	1.18346	1.15791	2
5	23450001	1.19542	1.15791	2
5	23500001	1.10741	1.15791	2
5	23550001	1.0418	1.15791	2
5	23600001	1.11879	1.15791	2
5	23650001	1.20139	1.15791	2
5	23700001	1.18766	1.15791	2
5	23750001	1.20128	1.15791	2
5	23800001	1.182	1.15791	2
5	23850001	1.07121	1.15791	2
5	23900001	1.09348	1.15791	2
5	23950001	1.18962	1.15791	2
5	24000001	1.20618	1.15791	2
5	24050001	1.14217	1.15791	2
5	24100001	1.07507	1.15791	2
5	24150001	1.10582	1.15791	2
5	24200001	1.0613	1.15791	2
5	24250001	1.02941	1.15791	2
5	24300001	1.03408	1.15791	2
5	24350001	1.04297	1.15791	2
5	24400001	1.14832	1.15791	2
5	24450001	1.19181	1.15791	2
5	24500001	1.1567	1.15791	2
5	24550001	1.1462	1.15791	2
5	24600001	1.11244	1.15791	2
5	24650001	1.0925	1.15791	2
5	24700001	1.12631	1.15791	2
5	24750001	1.12439	1.15791	2
5	24800001	1.0893	1.15791	2
5	24850001	1.07817	1.15791	2
5	24900001	1.17083	1.15791	2
5	24950001	1.18108	1.15791	2
5	25000001	1.11179	1.15791	2
5	25050001	1.13664	1.15791	2
5	25100001	1.16065	1.15791	2
5	25150001	1.18514	1.15791	2
5	25200001	1.17289	1.15791	2
5	25250001	1.14982	1.15791	2
5	25300001	1.10128	1.15791	2
5	25350001	0.967101	1.15791	2
5	25400001	1.01661	1.15791	2
5	25450001	1.1961	1.15791	2
5	25500001	1.23285	1.15791	2
5	25550001	1.20042	1.15791	2
5	25600001	1.11099	1.15791	2
5	25650001	1.13767	1.15791	2
5	25700001	1.23303	1.15791	2
5	25750001	1.18522	1.15791	2
5	25800001	1.11892	1.15791	2
5	25850001	1.13093	1.15791	2
5	25900001	1.18617	1.15791	2
5	25950001	1.20002	1.15791	2
5	26000001	1.10826	1.15791	2
5	26050001	0.998888	1.15791	2
5	26100001	1.01087	1.15791	2
5	26150001	1.08727	1.15791	2
5	26200001	1.23003	1.15791	2
5	26250001	1.19314	1.15791	2
5	26300001	1.11438	1.15791	2
5	26350001	1.113	1.15791	2
5	26400001	1.02662	1.15791	2
5	26450001	1.0691	1.15791	2
5	26500001	1.13677	1.15791	2
5	26550001	1.05603	1.15791	2
5	26600001	1.03698	1.15791	2
5	26650001	1.12076	1.15791	2
5	26700001	1.17782	1.15791	2
5	26750001	1.16307	1.15791	2
5	26800001	1.12639	1.15791	2
5	26850001	1.11876	1.15791	2
5	26900001	1.1853	1.15791	2
5	26950001	1.24081	1.15791	2
5	27000001	1.23684	1.15791	2
5	27050001	1.17693	1.15791	2
5	27100001	1.07763	1.15791	2
5	27150001	1.17486	1.15791	2
5	27200001	1.23905	1.15791	2
5	27250001	1.09966	1.15791	2
5	27300001	1.04764	1.15791	2
5	27350001	1.08841	1.15791	2
5	27400001	1.09405	1.15791	2
5	27450001	1.13601	1.15791	2
5	27500001	1.13981	1.15791	2
5	27550001	1.18544	1.15791	2
5	27600001	1.2733	1.15791	2
5	27650001	1.13689	1.15791	2
5	27700001	1.09947	1.15791	2
5	27750001	1.16928	1.15791	2
5	27800001	1.20909	1.15791	2
5	27850001	1.25388	1.15791	2
5	27900001	1.23255	1.15791	2
5	27950001	1.19327	1.15791	2
5	28000001	1.18332	1.15791	2
5	28050001	1.18136	1.15791	2
5	28100001	1.11125	1.15791	2
5	28150001	1.11456	1.15791	2
5	28200001	1.13078	1.15791	2
5	28250001	1.1454	1.15791	2
5	28300001	1.17714	1.15791	2
5	28350001	1.15049	1.15791	2
5	28400001	1.08814	1.15791	2
5	28450001	1.13747	1.15791	2
5	28500001	1.24521	1.15791	2
5	28550001	1.17065	1.15791	2
5	28600001	1.08988	1.15791	2
5	28650001	1.11124	1.15791	2
5	28700001	1.18121	1.15791	2
5	28750001	1.20854	1.15791	2
5	28800001	1.19249	1.15791	2
5	28850001	1.14154	1.15791	2
5	28900001	1.13371	1.15791	2
5	28950001	1.09508	1.15791	2
5	29000001	1.05711	1.15791	2
5	29050001	1.18146	1.15791	2
5	29100001	1.25561	1.15791	2
5	29150001	1.21549	1.15791	2
5	29200001	1.19876	1.15791	2
5	29250001	1.14652	1.15791	2
5	29300001	1.13539	1.15791	2
5	29350001	1.35448	1.15791	2
5	29400001	1.30615	1.15791	2
5	29450001	1.12966	1.15791	2
5	29500001	1.19432	1.15791	2
5	29550001	1.17284	1.15791	2
5	29600001	1.0865	1.15791	2
5	29650001	1.05265	1.15791	2
5	29700001	1.08796	1.15791	2
5	29750001	1.12449	1.15791	2
5	29800001	1.13173	1.15791	2
5	29850001	1.07629	1.15791	2
5	29900001	1.11832	1.15791	2
5	29950001	1.17958	1.15791	2
5	30000001	1.08147	1.15791	2
5	30050001	1.12232	1.15791	2
5	30100001	1.18399	1.15791	2
5	30150001	1.13796	1.15791	2
5	30200001	1.14116	1.15791	2
5	30250001	1.11365	1.15791	2
5	30300001	1.09636	1.15791	2
5	30350001	1.06206	1.15791	2
5	30400001	1.08548	1.15791	2
5	30450001	1.165	1.15791	2
5	30500001	1.13521	1.15791	2
5	30550001	1.08714	1.15791	2
5	30600001	1.04548	1.15791	2
5	30650001	1.08802	1.15791	2
5	30700001	1.14321	1.15791	2
5	30750001	1.17153	1.15791	2
5	30800001	1.15746	1.15791	2
5	30850001	1.09789	1.15791	2
5	30900001	1.14753	1.15791	2
5	30950001	1.15138	1.15791	2
5	31000001	1.17833	1.15791	2
5	31050001	1.23548	1.15791	2
5	31100001	1.18689	1.15791	2
5	31150001	1.24267	1.15791	2
5	31200001	1.25888	1.15791	2
5	31250001	1.22882	1.15791	2
5	31300001	1.24128	1.15791	2
5	31350001	1.19644	1.15791	2
5	31400001	1.13949	1.15791	2
5	31450001	1.17661	1.15791	2
5	31500001	1.24823	1.15791	2
5	31550001	1.20216	1.15791	2
5	31600001	1.10365	1.15791	2
5	31650001	1.11078	1.15791	2
5	31700001	1.18926	1.15791	2
5	31750001	1.21532	1.15791	2
5	31800001	1.24302	1.15791	2
5	31850001	1.31126	1.15791	2
5	31900001	1.25108	1.15791	2
5	31950001	1.16201	1.15791	2
5	32000001	1.2809	1.15791	2
5	32050001	1.30486	1.15791	2
5	32100001	1.28056	1.15791	2
5	32150001	1.27392	1.15791	2
5	32200001	1.22144	1.15791	2
5	32250001	1.30143	1.15791	2
5	32300001	1.32148	1.15791	2
5	32350001	1.21153	1.15791	2
5	32400001	1.08614	1.15791	2
5	32450001	1.14766	1.15791	2
5	32500001	1.2612	1.15791	2
5	32550001	1.21306	1.15791	2
5	32600001	1.18569	1.15791	2
5	32650001	1.14809	1.15791	2
5	32700001	1.15745	1.15791	2
5	32750001	1.14413	1.15791	2
5	32800001	1.13908	1.15791	2
5	32850001	1.22068	1.15791	2
5	32900001	1.21484	1.15791	2
5	32950001	1.16977	1.15791	2
5	33000001	1.21119	1.15791	2
5	33050001	1.26753	1.15791	2
5	33100001	1.17389	1.15791	2
5	33150001	1.08887	1.15791	2
5	33200001	1.18435	1.15791	2
5	33250001	1.23942	1.15791	2
5	33300001	1.18445	1.15791	2
5	33350001	1.23713	1.15791	2
5	33400001	1.21379	1.15791	2
5	33450001	1.21153	1.15791	2
5	33500001	1.26261	1.15791	2
5	33550001	1.20208	1.15791	2
5	33600001	1.17442	1.15791	2
5	33650001	1.19277	1.15791	2
5	33700001	1.2652	1.15791	2
5	33750001	1.17802	1.15791	2
5	33800001	1.13328	1.15791	2
5	33850001	1.26239	1.15791	2
5	33900001	1.2533	1.15791	2
5	33950001	1.20962	1.15791	2
5	34000001	1.28997	1.15791	2
5	34050001	1.29714	1.15791	2
5	34100001	2.54028	2.51976	5
5	34150001	2.49924	2.51976	5
5	34200001	1.19499	1.17805	2
5	34250001	1.15568	1.17805	2
5	34300001	1.15585	1.17805	2
5	34350001	1.17657	1.17805	2
5	34400001	1.13548	1.17805	2
5	34450001	1.21272	1.17805	2
5	34500001	1.18104	1.17805	2
5	34550001	1.15721	1.17805	2
5	34600001	1.23791	1.17805	2
5	34650001	1.23535	1.17805	2
5	34700001	1.22901	1.17805	2
5	34750001	1.22238	1.17805	2
5	34800001	1.22645	1.17805	2
5	34850001	1.22638	1.17805	2
5	34900001	1.16662	1.17805	2
5	34950001	1.24251	1.17805	2
5	35000001	1.29373	1.17805	2
5	35050001	1.13125	1.17805	2
5	35100001	1.13173	1.17805	2
5	35150001	1.17948	1.17805	2
5	35200001	1.17963	1.17805	2
5	35250001	1.20545	1.17805	2
5	35300001	1.17	1.17805	2
5	35350001	1.17655	1.17805	2
5	35400001	1.25411	1.17805	2
5	35450001	1.32919	1.17805	2
5	35500001	1.28424	1.17805	2
5	35550001	1.12938	1.17805	2
5	35600001	1.14184	1.17805	2
5	35650001	1.20991	1.17805	2
5	35700001	1.19577	1.17805	2
5	35750001	1.19297	1.17805	2
5	35800001	1.18416	1.17805	2
5	35850001	1.08718	1.17805	2
5	35900001	1.11367	1.17805	2
5	35950001	1.31645	1.17805	2
5	36000001	1.33948	1.17805	2
5	36050001	1.24794	1.17805	2
5	36100001	1.20627	1.17805	2
5	36150001	1.12784	1.17805	2
5	36200001	1.04011	1.17805	2
5	36250001	1.11007	1.17805	2
5	36300001	1.24559	1.17805	2
5	36350001	1.26682	1.17805	2
5	36400001	1.23858	1.17805	2
5	36450001	1.24618	1.17805	2
5	36500001	1.20071	1.17805	2
5	36550001	1.1171	1.17805	2
5	36600001	1.13512	1.17805	2
5	36650001	1.21612	1.17805	2
5	36700001	1.22312	1.17805	2
5	36750001	1.14934	1.17805	2
5	36800001	1.1974	1.17805	2
5	36850001	1.26817	1.17805	2
5	36900001	1.18838	1.17805	2
5	36950001	1.17252	1.17805	2
5	37000001	1.15547	1.17805	2
5	37050001	1.07562	1.17805	2
5	37100001	1.10735	1.17805	2
5	37150001	1.18763	1.17805	2
5	37200001	1.15417	1.17805	2
5	37250001	1.11386	1.17805	2
5	37300001	1.17229	1.17805	2
5	37350001	1.25218	1.17805	2
5	37400001	1.18286	1.17805	2
5	37450001	1.08544	1.17805	2
5	37500001	1.13778	1.17805	2
5	37550001	1.15392	1.17805	2
5	37600001	1.15352	1.17805	2
5	37650001	1.1387	1.17805	2
5	37700001	1.1452	1.17805	2
5	37750001	1.17452	1.17805	2
5	37800001	1.23601	1.17805	2
5	37850001	1.24165	1.17805	2
5	37900001	1.17183	1.17805	2
5	37950001	1.14386	1.17805	2
5	38000001	1.03713	1.17805	2
5	38050001	1.00862	1.17805	2
5	38100001	1.1928	1.17805	2
5	38150001	1.21281	1.17805	2
5	38200001	1.18115	1.17805	2
5	38250001	1.20619	1.17805	2
5	38300001	1.20084	1.17805	2
5	38350001	1.19135	1.17805	2
5	38400001	1.0931	1.17805	2
5	38450001	1.03326	1.17805	2
